ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,96.16.53.151,192.168.0.148,443,49562,TCP,...AP..F,0,0,2,128,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,192.168.0.148,96.16.53.151,49562,443,TCP,...A...F,0,0,3,156,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,96.16.53.151,192.168.0.148,443,49562,TCP,.....R..,0,0,2,80,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,96.16.53.151,192.168.0.148,443,49562,TCP,.....R..,0,0,2,80,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:24,2026-01-03 08:52:25,1.000,192.168.0.131,17.248.236.20,55273,443,TCP,CE.A..SF,0,0,7,388,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,17.248.236.20,192.168.0.131,443,55273,TCP,.E.AP.SF,0,0,6,1768,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,96.16.53.139,192.168.0.148,443,49570,TCP,...AP..F,0,0,2,128,0,0,1,2,0,0,0,24,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,192.168.0.148,96.16.53.139,49570,443,TCP,...A...F,0,0,2,104,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,96.16.53.139,192.168.0.148,443,49570,TCP,.....R..,0,0,2,80,0,0,1,2,0,0,0,24,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,192.168.0.148,96.16.53.151,49573,443,TCP,...APR..,0,2,3,207,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,96.16.53.151,192.168.0.148,443,49573,TCP,...A.R.F,0,0,2,92,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,96.16.53.151,192.168.0.148,443,49573,TCP,.....R..,0,0,2,80,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,192.168.0.148,23.2.212.80,49577,443,TCP,...A...F,0,0,3,156,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,23.2.212.80,192.168.0.148,443,49577,TCP,...A.R.F,0,0,2,92,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,192.168.0.148,23.2.212.80,49579,443,TCP,...A...F,0,0,3,156,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,23.2.212.80,192.168.0.148,443,49579,TCP,...A.R.F,0,0,2,92,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:09,2026-01-03 08:52:09,0.000,18.185.150.124,192.168.0.156,8886,12627,TCP,...AP...,0,0,1,109,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:09,2026-01-03 08:52:09,0.000,192.168.0.156,18.185.150.124,12627,8886,TCP,...AP...,0,0,2,149,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:10,2026-01-03 08:52:10,0.000,192.168.0.148,199.165.136.100,49180,443,TCP,...AP...,0,2,1,565,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:10,2026-01-03 08:52:10,0.000,192.168.0.148,199.165.136.100,49180,443,TCP,...A....,0,0,1,52,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:10,2026-01-03 08:52:10,0.000,199.165.136.100,192.168.0.148,443,49180,TCP,...AP...,0,2,1,149,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:26,2026-01-03 08:52:27,1.000,104.18.37.251,192.168.0.86,443,61674,TCP,...AP.SF,0,0,12,5105,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:26,2026-01-03 08:52:27,1.000,192.168.0.86,104.18.37.251,61674,443,TCP,...APR..,0,0,7,1153,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:11,2026-01-03 08:52:11,0.000,20.33.36.97,192.168.0.182,443,14539,TCP,...AP...,0,0,1,97,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:27.573
2026-01-03 08:52:23,2026-01-03 08:52:24,1.000,84.192.107.187,17.248.236.20,54640,443,TCP,CE.A..SF,0,0,10,580,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,84.192.107.187,17.253.53.203,45230,443,TCP,...A...F,0,0,3,156,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,84.192.107.187,96.16.53.151,2547,443,TCP,...A...F,0,0,3,156,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:24,2026-01-03 08:52:25,1.000,84.192.107.187,17.248.236.20,61344,443,TCP,CE.A..SF,0,0,7,388,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,84.192.107.187,96.16.53.139,46848,443,TCP,...A...F,0,0,2,104,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,84.192.107.187,96.16.53.151,1201,443,TCP,...APR..,0,2,3,207,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,84.192.107.187,23.2.212.80,14000,443,TCP,...A...F,0,0,3,156,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:25,2026-01-03 08:52:25,0.000,84.192.107.187,23.2.212.80,60332,443,TCP,...A...F,0,0,3,156,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:09,2026-01-03 08:52:09,0.000,84.192.107.187,18.185.150.124,35786,8886,TCP,...AP...,0,0,2,149,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:09,2026-01-03 08:52:09,0.000,84.192.107.187,84.192.104.1,6455,53,UDP,........,0,0,1,70,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:09,2026-01-03 08:52:09,0.000,84.192.107.187,84.192.104.1,36029,53,UDP,........,0,0,1,53,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:10,2026-01-03 08:52:10,0.000,84.192.107.187,84.192.104.1,3913,53,UDP,........,0,0,1,68,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:10,2026-01-03 08:52:10,0.000,84.192.107.187,84.192.104.1,35360,53,UDP,........,0,0,1,70,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:10,2026-01-03 08:52:10,0.000,84.192.107.187,199.165.136.100,34454,443,TCP,...AP...,0,2,1,565,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:10,2026-01-03 08:52:10,0.000,84.192.107.187,199.165.136.100,34454,443,TCP,...A....,0,0,1,52,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:26,2026-01-03 08:52:27,1.000,84.192.107.187,104.18.37.251,51702,443,TCP,...APR..,0,0,7,1153,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:11,2026-01-03 08:52:11,0.000,84.192.107.187,84.192.104.1,55677,53,UDP,........,0,0,1,53,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:11,2026-01-03 08:52:11,0.000,84.192.107.187,20.33.36.98,4720,443,TCP,...AP...,0,0,2,249,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:11,2026-01-03 08:52:11,0.000,84.192.107.187,20.33.36.97,26997,443,TCP,...AP...,0,0,2,137,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:11,2026-01-03 08:52:11,0.000,84.192.107.187,84.192.104.1,32201,53,UDP,........,0,0,1,70,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:12,2026-01-03 08:52:12,0.000,84.192.107.187,84.192.104.1,3394,53,UDP,........,0,0,1,68,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:12,2026-01-03 08:52:12,0.000,84.192.107.187,125.137.0.30,61224,7991,UDP,........,0,4,1,132,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:12,2026-01-03 08:52:12,0.000,84.192.107.187,95.100.104.4,62166,443,TCP,...A...F,0,0,1,52,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:12,2026-01-03 08:52:12,0.000,84.192.107.187,84.192.104.1,49564,53,UDP,........,0,0,1,70,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:28.583
2026-01-03 08:52:11,2026-01-03 08:52:11,0.000,20.33.36.98,192.168.0.133,443,6894,TCP,...AP...,0,0,1,129,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:29.593
2026-01-03 08:52:11,2026-01-03 08:52:11,0.000,192.168.0.5,192.168.0.1,42587,53,UDP,........,0,0,1,71,0,0,2,3,0,0,24,32,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:29.593
2026-01-03 08:52:11,2026-01-03 08:52:11,0.000,192.168.0.5,192.168.0.1,53074,53,UDP,........,0,0,1,72,0,0,2,3,0,0,24,32,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:29.593
2026-01-03 08:52:11,2026-01-03 08:52:11,0.000,192.168.0.75,192.168.0.1,32869,161,UDP,........,0,0,1,1146,0,0,2,3,0,0,24,32,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:29.593
2026-01-03 08:52:11,2026-01-03 08:52:11,0.000,192.168.0.1,192.168.0.75,161,32869,UDP,........,0,0,1,1447,0,0,0,2,0,0,32,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:52:29.593
